id,deliverTime,distance,idshop,minDeliverFee,minFee,mtWmPoiId,name,shopOpenStatus,sold,star
1700,50,0,22276735,20.0,35.0,264126,张亮麻辣烫(志新桥店),0,970,46
1701,50,0,69286953,35.0,0.0,1802559,姐妹果业炒货精品,0,96,44
1702,30,0,4282712,6.0,20.0,463054,赛百味（清华附中店）,0,155,48
1703,36,0,79674504,6.0,0.0,2062316,子曰•温粮,0,359,45
1704,60,0,79434622,0.0,0.0,1251605,香格格鲜花馆（北京）,0,2,0
1705,30,0,76974838,3.0,0.0,2334922,薯小弟起司马铃薯（五道口店）,0,5,0
1706,51,0,18434371,46.0,0.0,727203,易达便利哈哈镜（机场店）,0,989,49
1707,35,0,48007467,6.0,0.0,162982,湘味木桶饭&煲仔饭,0,1145,45
1708,36,0,4107001,7.0,20.0,683299,粤味餐厅,1,291,47
1709,58,0,81817881,28.0,88.0,2116012,望京小腰-天天串吧,1,361,45
1710,35,0,48007467,6.0,0.0,162982,湘味木桶饭&煲仔饭,0,1145,45
1711,30,0,21819731,5.0,20.0,114733,U鼎冒菜（农大圣熙8号店）,0,1490,48
1712,78,0,76753703,39.0,0.0,1898514,成龙虾馆小龙虾海鲜,0,215,43
1713,127,0,32549656,20.0,100.0,532207,徐记潮汕砂锅粥,0,154,34
1714,56,0,83616095,9.0,40.0,788230,九隆铁板烧,0,0,0
1715,50,0,66186862,19.0,50.0,929850,都市网景3便利店,0,64,43
1716,56,0,69281315,45.0,98.0,1520527,安井（和义店）,0,5,0
1717,30,0,9005518,3.0,20.0,1879531,山西面食馆,0,139,36
1718,38,0,6112313,3.0,0.0,489029,四云奶盖贡茶（漾漾好）五道口店,0,2525,48
1719,67,0,58803926,8.0,80.0,887993,未名鲜果切,0,171,47
1720,55,0,76983824,3.0,20.0,2384721,虾吃虾涮（清华大学店）,0,6,0
1721,55,0,18359003,5.0,20.0,1634489,可C可D（鲜榨果汁）,0,3,0
1722,106,0,59432772,20.0,0.0,815340,鲜多多海鲜,0,79,47
1723,40,0,83521902,3.0,0.0,2170402,一品鲜砂锅,0,179,44
1724,50,0,48162367,50.0,140.0,511206,哈哈镜王老太配送站,0,75,50
1725,93,0,65801744,9.0,0.0,1901645,米莉米娅榴莲千层蛋糕,0,250,47
1726,56,0,56808082,0.0,0.0,2317971,米乐凤城蛋糕,0,21,50
1727,408,0,18443708,0.0,100.0,306190,21cake客蛋糕（北京站),0,321,48
1728,56,0,67365788,51.0,0.0,1607475,The Boiling Crab 大长腿（狂野美式海鲜）,0,23,0
1729,33,0,3157528,6.0,20.0,775576,一志寿司铁板烧（学院路店）,0,503,49
1730,50,0,69779503,13.0,88.0,1626817,满庭芳园全时便利店,0,345,48
1731,40,0,58670973,3.0,20.0,827318,哈啾汉堡炸鸡饭,1,1492,42
1732,82,0,65969267,12.0,65.0,901102,好食佬品质鲜果,1,74,49
1733,70,0,90371734,20.0,99.0,2261189,味侠麻辣小龙虾,1,313,47
1734,30,0,73503467,3.0,0.0,1788961,东林桂林米粉,1,0,0
1735,31,0,21107781,5.0,20.0,901047,炊二哥冒菜,0,6,0
1736,30,0,23063625,3.0,15.0,960733,小宝驴肉火烧黄焖鸡米饭,0,36,47
1737,60,0,77442745,0.0,0.0,792162,鸿金树花艺馆,0,26,0
1738,60,0,57745015,0.0,0.0,706212,玉霞喜婚庆鲜花,0,18,39
1739,38,0,75192053,6.0,0.0,1859825,比萨壮,0,158,47
1740,56,0,14901515,0.0,0.0,1533477,玛利欧西点,0,48,41
1741,30,0,511694,6.0,20.0,463027,赛百味（金码大厦店）,0,882,48
1742,94,0,75642835,46.0,150.0,1864149,村上一屋日料寿司（双井店）,0,1024,47
1743,168,0,19582578,0.0,0.0,401864,五谷膳食食疗&花草茶,0,132,48
1744,55,0,77298300,5.0,20.0,1966630,慧聚咖啡（中西式简餐）,0,7,0
1745,50,0,22175634,29.0,100.0,72724,沙家辣鸭脖,0,539,47
1746,43,0,75128356,7.0,20.0,2321897,继光香香鸡,0,58,47
1747,50,0,57773173,12.0,79.0,723413,24世纪华联超市,1,118,46
1748,64,0,14729780,5.0,30.0,861961,黄记煌三汁焖锅,1,0,0
